time,phase,target_x,target_y,target_z,drone_x,drone_y,drone_z
20.11999,FLAT,1296.251,0.3018365,1155.06,1297.132,0.2711008,1155.054
20.13999,FLAT,1296.211,0.3018365,1155.06,1297.086,0.2707412,1155.056
20.15999,FLAT,1296.171,0.3018365,1155.06,1297.04,0.27054,1155.058
20.17999,FLAT,1296.131,0.3018365,1155.06,1296.994,0.2704999,1155.06
20.19999,FLAT,1296.091,0.3018365,1155.06,1296.948,0.2706246,1155.061
20.21999,FLAT,1296.051,0.3018365,1155.06,1296.902,0.2709236,1155.063
20.23999,FLAT,1296.011,0.3018365,1155.06,1296.857,0.2714038,1155.065
20.25999,FLAT,1295.971,0.3018365,1155.06,1296.812,0.2720637,1155.067
20.27999,FLAT,1295.931,0.3018365,1155.06,1296.769,0.2729511,1155.068
20.29999,FLAT,1295.891,0.3018365,1155.06,1296.729,0.2738976,1155.069
20.31999,FLAT,1295.851,0.3018365,1155.06,1296.691,0.2747843,1155.069
20.33999,FLAT,1295.811,0.3018365,1155.06,1296.654,0.2756023,1155.069
20.35999,FLAT,1295.771,0.3018365,1155.06,1296.617,0.2764118,1155.07
20.37999,FLAT,1295.731,0.3018365,1155.06,1296.58,0.2772446,1155.07
20.39999,FLAT,1295.691,0.3018365,1155.06,1296.544,0.2781019,1155.07
20.41999,FLAT,1295.651,0.3018365,1155.06,1296.508,0.2789826,1155.07
20.43999,FLAT,1295.611,0.3018365,1155.06,1296.471,0.2798846,1155.07
20.45999,FLAT,1295.571,0.3018365,1155.06,1296.435,0.2807119,1155.07
20.47999,FLAT,1295.531,0.3018365,1155.06,1296.399,0.2813563,1155.07
20.49999,FLAT,1295.491,0.3018365,1155.06,1296.363,0.2817688,1155.069
20.51999,FLAT,1295.451,0.3018365,1155.06,1296.327,0.2819569,1155.069
20.53999,FLAT,1295.411,0.3018365,1155.06,1296.29,0.2819612,1155.068
20.55999,FLAT,1295.371,0.3018365,1155.06,1296.254,0.2818389,1155.067
20.57999,FLAT,1295.331,0.3018365,1155.06,1296.217,0.2816374,1155.067
20.59999,FLAT,1295.291,0.3018365,1155.06,1296.18,0.2813942,1155.066
20.61999,FLAT,1295.251,0.3018365,1155.06,1296.143,0.2811255,1155.065
20.63999,FLAT,1295.211,0.3018365,1155.06,1296.106,0.2808402,1155.064
20.65999,FLAT,1295.171,0.3018365,1155.06,1296.068,0.2805388,1155.062
20.67999,FLAT,1295.131,0.3018365,1155.06,1296.029,0.2802238,1155.061
20.69999,FLAT,1295.091,0.3018365,1155.06,1295.991,0.2798908,1155.06
20.71999,FLAT,1295.051,0.3018365,1155.06,1295.952,0.2795415,1155.058
20.73999,FLAT,1295.011,0.3018365,1155.06,1295.912,0.2791727,1155.057
20.75999,FLAT,1294.971,0.3018365,1155.06,1295.872,0.2787833,1155.055
20.77999,FLAT,1294.931,0.3018365,1155.06,1295.832,0.2783749,1155.054
20.79999,FLAT,1294.891,0.3018365,1155.06,1295.792,0.2779527,1155.052
20.81999,FLAT,1294.851,0.3018365,1155.06,1295.751,0.2775178,1155.05
20.83999,FLAT,1294.811,0.3018365,1155.06,1295.71,0.2770815,1155.048
20.85999,FLAT,1294.771,0.3018365,1155.06,1295.669,0.2766542,1155.047
20.87999,FLAT,1294.731,0.3018365,1155.06,1295.628,0.2762582,1155.045
20.89999,FLAT,1294.691,0.3018365,1155.06,1295.586,0.2759066,1155.042
20.91999,FLAT,1294.651,0.3018365,1155.06,1295.545,0.2756288,1155.04
20.93999,FLAT,1294.611,0.3018365,1155.06,1295.504,0.2754452,1155.038
20.95999,FLAT,1294.571,0.3018365,1155.06,1295.463,0.275383,1155.036
20.97999,FLAT,1294.531,0.3018365,1155.06,1295.422,0.2754631,1155.034
20.99999,FLAT,1294.491,0.3018365,1155.06,1295.382,0.2757003,1155.032
21.01999,FLAT,1294.451,0.3018365,1155.06,1295.341,0.2761071,1155.029
21.03999,FLAT,1294.411,0.3018365,1155.06,1295.301,0.2766767,1155.027
21.05999,FLAT,1294.371,0.3018365,1155.06,1295.262,0.2774048,1155.025
21.07999,FLAT,1294.331,0.3018365,1155.06,1295.222,0.278265,1155.024
21.09999,FLAT,1294.291,0.3018365,1155.06,1295.183,0.2792385,1155.022
21.11999,FLAT,1294.251,0.3018365,1155.06,1295.144,0.2802882,1155.021
21.13999,FLAT,1294.211,0.3018365,1155.06,1295.105,0.2813854,1155.02
21.15999,FLAT,1294.171,0.3018365,1155.06,1295.067,0.2824926,1155.019
21.17999,FLAT,1294.131,0.3018365,1155.06,1295.029,0.2835722,1155.018
21.19999,FLAT,1294.091,0.3018365,1155.06,1294.991,0.2845819,1155.017
21.21999,FLAT,1294.051,0.3018365,1155.06,1294.954,0.2854304,1155.016
21.23999,FLAT,1294.051,0.3018365,1155.06,1294.919,0.2858462,1155.015
21.25999,INCLINE,1294.051,0.3018365,1155.06,1294.885,0.2858455,1155.014
21.27999,INCLINE,1294.017,0.3218365,1155.06,1294.851,0.2856176,1155.013
21.29999,INCLINE,1293.982,0.3418367,1155.06,1294.817,0.2853537,1155.012
21.31999,INCLINE,1293.948,0.3618367,1155.06,1294.782,0.2852645,1155.012
21.33999,INCLINE,1293.913,0.3818367,1155.06,1294.747,0.2854593,1155.012
21.35999,INCLINE,1293.878,0.4018366,1155.06,1294.711,0.2860019,1155.012
21.37999,INCLINE,1293.844,0.4218366,1155.06,1294.675,0.286948,1155.013
21.39999,INCLINE,1293.809,0.4418366,1155.06,1294.638,0.2882833,1155.015
21.41999,INCLINE,1293.774,0.4618366,1155.06,1294.6,0.2899914,1155.016
21.43999,INCLINE,1293.74,0.4818366,1155.06,1294.563,0.2920761,1155.019
21.45999,INCLINE,1293.705,0.5018365,1155.06,1294.524,0.2945652,1155.021
21.47999,INCLINE,1293.67,0.5218365,1155.06,1294.486,0.2974598,1155.025
21.49999,INCLINE,1293.636,0.5418365,1155.06,1294.448,0.3007889,1155.028
21.51999,INCLINE,1293.601,0.5618365,1155.06,1294.409,0.3046119,1155.032
21.53999,INCLINE,1293.566,0.5818365,1155.06,1294.37,0.3090003,1155.036
21.55999,INCLINE,1293.532,0.6018364,1155.06,1294.331,0.3139901,1155.041
21.57999,INCLINE,1293.497,0.6218364,1155.06,1294.292,0.3195825,1155.046
21.59999,INCLINE,1293.463,0.6418364,1155.06,1294.253,0.325752,1155.05
21.61999,INCLINE,1293.428,0.6618364,1155.06,1294.214,0.3325374,1155.055
21.63999,INCLINE,1293.393,0.6818364,1155.06,1294.175,0.3400359,1155.06
21.65999,INCLINE,1293.359,0.7018363,1155.06,1294.136,0.3480647,1155.064
21.67999,INCLINE,1293.324,0.7218363,1155.06,1294.098,0.3565538,1155.068
21.69999,INCLINE,1293.289,0.7418363,1155.06,1294.061,0.3655887,1155.071
21.71999,INCLINE,1293.255,0.7618363,1155.06,1294.023,0.3752933,1155.073
21.73999,INCLINE,1293.22,0.7818363,1155.06,1293.987,0.3857403,1155.074
21.75999,INCLINE,1293.185,0.8018363,1155.06,1293.95,0.3969481,1155.075
21.77999,INCLINE,1293.151,0.8218362,1155.06,1293.914,0.4089329,1155.075
21.79999,INCLINE,1293.116,0.8418362,1155.06,1293.878,0.4217048,1155.073
21.81999,INCLINE,1293.081,0.8618362,1155.06,1293.842,0.4352274,1155.072
21.83999,INCLINE,1293.047,0.8818362,1155.06,1293.807,0.4494617,1155.07
21.85999,INCLINE,1293.012,0.9018362,1155.06,1293.771,0.464355,1155.067
21.87999,INCLINE,1292.978,0.9218361,1155.06,1293.736,0.4798617,1155.064
21.89999,INCLINE,1292.943,0.9418361,1155.06,1293.701,0.4959226,1155.061
21.91999,INCLINE,1292.908,0.9618361,1155.06,1293.666,0.5124781,1155.058
21.93999,INCLINE,1292.874,0.9818361,1155.06,1293.631,0.5294378,1155.055
21.95999,INCLINE,1292.839,1.001836,1155.06,1293.597,0.5466943,1155.051
21.97999,INCLINE,1292.804,1.021836,1155.06,1293.563,0.5640845,1155.047
21.99999,INCLINE,1292.77,1.041836,1155.06,1293.529,0.5814328,1155.044
22.01999,INCLINE,1292.735,1.061836,1155.06,1293.562,0.5649302,1155.049
22.03999,INCLINE,1292.7,1.081836,1155.06,1293.663,0.5266385,1155.041
22.05999,INCLINE,1292.666,1.101836,1155.06,1293.748,0.5034177,1155.026
22.07999,INCLINE,1292.631,1.121836,1155.06,1293.821,0.4887435,1155.015
22.09999,INCLINE,1292.596,1.141836,1155.06,1293.886,0.4827769,1155.006
22.11999,INCLINE,1292.562,1.161836,1155.06,1293.943,0.484374,1154.998
22.13999,INCLINE,1292.527,1.181836,1155.06,1293.995,0.492281,1154.991
22.15999,INCLINE,1292.493,1.201836,1155.06,1294.04,0.5053535,1154.985
22.17999,INCLINE,1292.458,1.221836,1155.06,1294.08,0.5226359,1154.98
22.19999,INCLINE,1292.423,1.241836,1155.06,1294.115,0.543319,1154.975
22.21999,INCLINE,1292.389,1.261836,1155.06,1294.143,0.566678,1154.97
22.23999,INCLINE,1292.354,1.281836,1155.06,1294.166,0.5920372,1154.965
22.25999,INCLINE,1292.319,1.301836,1155.06,1294.183,0.6187627,1154.959
22.27999,INCLINE,1292.285,1.321836,1155.06,1294.194,0.6462784,1154.954
22.29999,INCLINE,1292.25,1.341836,1155.06,1294.2,0.6741168,1154.949
22.31999,INCLINE,1292.215,1.361836,1155.06,1294.2,0.7018437,1154.943
22.33999,INCLINE,1292.181,1.381836,1155.06,1294.195,0.729063,1154.937
22.35999,INCLINE,1292.146,1.401836,1155.06,1294.185,0.7554126,1154.931
22.37999,INCLINE,1292.111,1.421836,1155.06,1294.171,0.7805607,1154.925
22.39999,INCLINE,1292.077,1.441836,1155.06,1294.151,0.8042059,1154.918
22.41999,INCLINE,1292.042,1.461836,1155.06,1294.128,0.8260839,1154.912
22.43999,INCLINE,1292.008,1.481836,1155.06,1294.101,0.8459756,1154.905
22.45999,INCLINE,1291.973,1.501836,1155.06,1294.07,0.8637166,1154.898
22.47999,INCLINE,1291.938,1.521836,1155.06,1294.037,0.8792,1154.891
22.49999,INCLINE,1291.904,1.541836,1155.06,1294.001,0.8923774,1154.884
22.51999,INCLINE,1291.869,1.561836,1155.06,1293.962,0.9032567,1154.878
22.53999,INCLINE,1291.834,1.581836,1155.06,1293.921,0.9119635,1154.871
22.55999,INCLINE,1291.8,1.601836,1155.06,1293.878,0.9187374,1154.865
22.57999,INCLINE,1291.765,1.621836,1155.06,1293.833,0.9238801,1154.859
22.59999,INCLINE,1291.73,1.641836,1155.06,1293.785,0.9277313,1154.854
22.61999,INCLINE,1291.696,1.661836,1155.06,1293.735,0.9306464,1154.85
22.63999,INCLINE,1291.661,1.681836,1155.06,1293.683,0.9329782,1154.846
22.65999,INCLINE,1291.626,1.701836,1155.06,1293.63,0.9349449,1154.843
22.67999,INCLINE,1291.592,1.721835,1155.06,1293.575,0.9365981,1154.841
22.69999,INCLINE,1291.557,1.741835,1155.06,1293.52,0.9379311,1154.839
22.71999,INCLINE,1291.523,1.761835,1155.06,1293.465,0.9389572,1154.836
22.73999,INCLINE,1291.488,1.781835,1155.06,1293.411,0.9397225,1154.833
22.75999,INCLINE,1291.453,1.801835,1155.06,1293.359,0.9402919,1154.828
22.77999,INCLINE,1291.419,1.821835,1155.06,1293.308,0.9407449,1154.823
22.79999,INCLINE,1291.384,1.841835,1155.06,1293.26,0.941237,1154.817
22.81999,INCLINE,1291.349,1.861835,1155.06,1293.214,0.9419053,1154.811
22.83999,INCLINE,1291.315,1.881835,1155.06,1293.171,0.9428258,1154.803
22.85999,INCLINE,1291.28,1.901835,1155.06,1293.13,0.9440598,1154.795
22.87999,INCLINE,1291.245,1.921835,1155.06,1293.091,0.945663,1154.787
22.89999,INCLINE,1291.211,1.941835,1155.06,1293.055,0.9476914,1154.778
22.91999,INCLINE,1291.176,1.961835,1155.06,1293.021,0.9501963,1154.77
22.93999,INCLINE,1291.142,1.981835,1155.06,1292.989,0.9532151,1154.761
22.95999,INCLINE,1291.107,2.001835,1155.06,1292.959,0.9567857,1154.753
22.97999,INCLINE,1291.072,2.021835,1155.06,1292.931,0.9609456,1154.745
22.99999,INCLINE,1291.038,2.041835,1155.06,1292.903,0.9657254,1154.737
23.01999,INCLINE,1291.003,2.061835,1155.06,1292.877,0.9711428,1154.73
23.03999,INCLINE,1290.968,2.081835,1155.06,1292.852,0.9772077,1154.723
23.05999,INCLINE,1290.934,2.101835,1155.06,1292.827,0.9839184,1154.717
23.07999,INCLINE,1290.899,2.121835,1155.06,1292.803,0.9912634,1154.712
23.09999,INCLINE,1290.864,2.141835,1155.06,1292.779,0.9992166,1154.708
23.11999,INCLINE,1290.83,2.161835,1155.06,1292.755,1.00775,1154.704
23.13999,INCLINE,1290.795,2.181835,1155.06,1292.731,1.016826,1154.702
23.15999,INCLINE,1290.76,2.201835,1155.06,1292.707,1.026404,1154.7
23.17999,INCLINE,1290.726,2.221835,1155.06,1292.683,1.036445,1154.698
23.19999,INCLINE,1290.691,2.241835,1155.06,1292.658,1.046908,1154.698
23.21999,INCLINE,1290.657,2.261835,1155.06,1292.634,1.057753,1154.698
23.23999,INCLINE,1290.622,2.281835,1155.06,1292.609,1.068945,1154.699
23.25999,INCLINE,1290.587,2.301835,1155.06,1292.583,1.080451,1154.701
23.27999,INCLINE,1290.553,2.321835,1155.06,1292.557,1.092245,1154.703
23.29999,INCLINE,1290.518,2.341835,1155.06,1292.531,1.104301,1154.705
23.31999,INCLINE,1290.483,2.361835,1155.06,1292.504,1.116602,1154.708
23.33999,INCLINE,1290.449,2.381835,1155.06,1292.477,1.129128,1154.712
23.35999,INCLINE,1290.414,2.401835,1155.06,1292.449,1.141868,1154.716
23.37999,INCLINE,1290.379,2.421835,1155.06,1292.421,1.154818,1154.72
23.39999,INCLINE,1290.345,2.441835,1155.06,1292.393,1.167974,1154.724
23.41999,INCLINE,1290.31,2.461835,1155.06,1292.364,1.181335,1154.729
23.43999,INCLINE,1290.276,2.481835,1155.06,1292.335,1.194899,1154.734
23.45999,INCLINE,1290.241,2.501835,1155.06,1292.306,1.208671,1154.738
23.47999,INCLINE,1290.206,2.521835,1155.06,1292.276,1.222658,1154.743
23.49999,INCLINE,1290.172,2.541835,1155.06,1292.246,1.236864,1154.749
23.51999,INCLINE,1290.137,2.561835,1155.06,1292.215,1.251296,1154.754
23.53999,INCLINE,1290.102,2.581835,1155.06,1292.185,1.265961,1154.759
23.55999,INCLINE,1290.068,2.601835,1155.06,1292.154,1.280861,1154.764
23.57999,INCLINE,1290.033,2.621835,1155.06,1292.123,1.296002,1154.769
23.59999,INCLINE,1289.998,2.641835,1155.06,1292.091,1.311387,1154.774
23.61999,INCLINE,1289.964,2.661835,1155.06,1292.06,1.327021,1154.779
23.63999,INCLINE,1289.929,2.681835,1155.06,1292.028,1.342909,1154.784
23.65999,INCLINE,1289.895,2.701835,1155.06,1291.996,1.359051,1154.789
23.67999,INCLINE,1289.86,2.721835,1155.06,1291.964,1.375445,1154.794
23.69999,INCLINE,1289.825,2.741835,1155.06,1291.931,1.392095,1154.799
23.71999,INCLINE,1289.791,2.761835,1155.06,1291.898,1.409,1154.803
23.73999,INCLINE,1289.756,2.781835,1155.06,1291.866,1.426156,1154.808
23.75999,INCLINE,1289.721,2.801835,1155.06,1291.833,1.443563,1154.813
23.77999,INCLINE,1289.687,2.821835,1155.06,1291.799,1.461218,1154.817
23.79999,INCLINE,1289.652,2.841835,1155.06,1291.766,1.479115,1154.821
23.81999,INCLINE,1289.617,2.861835,1155.06,1291.732,1.497247,1154.825
23.83999,INCLINE,1289.583,2.881835,1155.06,1291.698,1.515611,1154.829
23.85999,INCLINE,1289.548,2.901834,1155.06,1291.664,1.534198,1154.833
23.87999,INCLINE,1289.513,2.921834,1155.06,1291.63,1.552996,1154.837
23.89999,INCLINE,1289.479,2.941834,1155.06,1291.596,1.571995,1154.841
23.91999,INCLINE,1289.444,2.961834,1155.06,1291.562,1.591188,1154.845
23.93999,INCLINE,1289.41,2.981834,1155.06,1291.527,1.610566,1154.848
23.95999,INCLINE,1289.375,3.001834,1155.06,1291.492,1.630121,1154.852
23.97999,INCLINE,1289.34,3.021834,1155.06,1291.458,1.649842,1154.855
23.99999,INCLINE,1289.306,3.041834,1155.06,1291.423,1.66972,1154.859
24.01999,INCLINE,1289.271,3.061834,1155.06,1291.388,1.689741,1154.862
24.03999,INCLINE,1289.236,3.081834,1155.06,1291.353,1.709891,1154.865
24.05999,INCLINE,1289.202,3.101834,1155.06,1291.318,1.730143,1154.868
24.07999,INCLINE,1289.167,3.121834,1155.06,1291.283,1.750467,1154.871
24.09999,INCLINE,1289.132,3.141834,1155.06,1291.248,1.770832,1154.874
24.11999,INCLINE,1289.098,3.161834,1155.06,1291.213,1.791204,1154.876
24.13999,INCLINE,1289.063,3.181834,1155.06,1291.179,1.811548,1154.879
24.15999,INCLINE,1289.028,3.201834,1155.06,1291.145,1.831823,1154.881
24.17999,INCLINE,1288.994,3.221834,1155.06,1291.111,1.851994,1154.883
24.19999,INCLINE,1288.959,3.241834,1155.06,1291.077,1.872032,1154.885
24.21999,INCLINE,1288.925,3.261834,1155.06,1291.044,1.89191,1154.887
24.23999,INCLINE,1288.89,3.281834,1155.06,1291.011,1.911601,1154.888
24.25999,INCLINE,1288.855,3.301834,1155.06,1290.979,1.931081,1154.889
24.27999,INCLINE,1288.821,3.321834,1155.06,1290.947,1.950332,1154.89
24.29999,INCLINE,1288.786,3.341834,1155.06,1290.916,1.969333,1154.89
24.31999,INCLINE,1288.751,3.361834,1155.06,1290.885,1.988068,1154.89
24.33999,INCLINE,1288.717,3.381834,1155.06,1290.855,2.00652,1154.89
24.35999,INCLINE,1288.682,3.401834,1155.06,1290.825,2.024681,1154.889
24.37999,INCLINE,1288.647,3.421834,1155.06,1290.796,2.04254,1154.889
24.39999,INCLINE,1288.613,3.441834,1155.06,1290.767,2.060084,1154.888
24.41999,INCLINE,1288.578,3.461834,1155.06,1290.739,2.077312,1154.887
24.43999,INCLINE,1288.543,3.481834,1155.06,1290.711,2.094222,1154.885
24.45999,INCLINE,1288.509,3.501834,1155.06,1290.683,2.110824,1154.884
24.47999,INCLINE,1288.474,3.521834,1155.06,1290.655,2.127126,1154.882
24.49999,INCLINE,1288.44,3.541834,1155.06,1290.628,2.143138,1154.88
24.51999,INCLINE,1288.405,3.561834,1155.06,1290.6,2.158865,1154.879
24.53999,INCLINE,1288.37,3.581834,1155.06,1290.573,2.174306,1154.877
24.55999,INCLINE,1288.336,3.601834,1155.06,1290.546,2.189458,1154.875
24.57999,INCLINE,1288.301,3.621834,1155.06,1290.518,2.204321,1154.874
24.59999,INCLINE,1288.266,3.641834,1155.06,1290.491,2.21889,1154.872
24.61999,INCLINE,1288.232,3.661834,1155.06,1290.463,2.233157,1154.871
24.63999,INCLINE,1288.197,3.681834,1155.06,1290.436,2.247115,1154.869
24.65999,INCLINE,1288.162,3.701834,1155.06,1290.408,2.260768,1154.868
24.67999,INCLINE,1288.128,3.721834,1155.06,1290.38,2.274124,1154.867
24.69999,INCLINE,1288.093,3.741834,1155.06,1290.352,2.287197,1154.866
24.71999,INCLINE,1288.058,3.761834,1155.06,1290.323,2.300007,1154.866
24.73999,INCLINE,1288.024,3.781834,1155.06,1290.295,2.312578,1154.865
24.75999,INCLINE,1287.989,3.801834,1155.06,1290.266,2.324933,1154.865
24.77999,INCLINE,1287.955,3.821834,1155.06,1290.237,2.337092,1154.865
24.79999,INCLINE,1287.92,3.841834,1155.06,1290.208,2.349078,1154.866
24.81999,INCLINE,1287.885,3.861834,1155.06,1290.178,2.360906,1154.867
24.83999,INCLINE,1287.851,3.881834,1155.06,1290.149,2.37259,1154.868
24.85999,INCLINE,1287.816,3.901834,1155.06,1290.119,2.38415,1154.869
24.87999,INCLINE,1287.781,3.921834,1155.06,1290.089,2.395594,1154.871
24.89999,INCLINE,1287.747,3.941833,1155.06,1290.059,2.406929,1154.873
24.91999,INCLINE,1287.712,3.961833,1155.06,1290.029,2.41817,1154.875
24.93999,INCLINE,1287.677,3.981833,1155.06,1289.999,2.429332,1154.877
24.95999,INCLINE,1287.643,4.001833,1155.06,1289.969,2.440419,1154.88
24.97999,INCLINE,1287.608,4.021833,1155.06,1289.939,2.451441,1154.883
24.99999,INCLINE,1287.573,4.041833,1155.06,1289.909,2.462404,1154.886
25.01999,INCLINE,1287.539,4.061833,1155.06,1289.878,2.473313,1154.889
25.03999,INCLINE,1287.504,4.081833,1155.06,1289.848,2.48417,1154.893
25.05999,INCLINE,1287.47,4.101833,1155.06,1289.818,2.494982,1154.897
25.07999,INCLINE,1287.435,4.121833,1155.06,1289.789,2.505749,1154.9
25.09999,INCLINE,1287.4,4.141833,1155.06,1289.759,2.516467,1154.904
25.11999,INCLINE,1287.366,4.161833,1155.06,1289.73,2.527138,1154.908
25.13999,INCLINE,1287.331,4.181833,1155.06,1289.701,2.537764,1154.912
25.15999,INCLINE,1287.296,4.201833,1155.06,1289.672,2.548341,1154.917
25.17999,INCLINE,1287.262,4.221833,1155.06,1289.643,2.558856,1154.921
25.19999,INCLINE,1287.227,4.241833,1155.06,1289.615,2.569289,1154.925
25.21999,INCLINE,1287.193,4.261833,1155.06,1289.586,2.579612,1154.929
25.23999,INCLINE,1287.158,4.281833,1155.06,1289.559,2.589794,1154.933
25.25999,INCLINE,1287.123,4.301833,1155.06,1289.531,2.599813,1154.937
25.27999,INCLINE,1287.089,4.321833,1155.06,1289.504,2.609649,1154.942
25.29999,INCLINE,1287.054,4.341833,1155.06,1289.478,2.61929,1154.946
25.31999,INCLINE,1287.019,4.361833,1155.06,1289.452,2.62872,1154.95
25.33999,INCLINE,1286.985,4.381833,1155.06,1289.426,2.637938,1154.954
25.35999,INCLINE,1286.95,4.401833,1155.06,1289.401,2.646942,1154.958
25.37999,INCLINE,1286.915,4.421833,1155.06,1289.375,2.655722,1154.962
25.39999,INCLINE,1286.881,4.441833,1155.06,1289.351,2.664259,1154.966
25.41999,INCLINE,1286.846,4.461833,1155.06,1289.327,2.672526,1154.97
25.43999,INCLINE,1286.811,4.481833,1155.06,1289.303,2.680499,1154.973
25.45999,INCLINE,1286.777,4.501833,1155.06,1289.28,2.688147,1154.977
25.47999,INCLINE,1286.742,4.521833,1155.06,1289.257,2.695457,1154.981
25.49999,INCLINE,1286.708,4.541833,1155.06,1289.234,2.702417,1154.985
25.51999,INCLINE,1286.673,4.561833,1155.06,1289.212,2.709017,1154.988
25.53999,INCLINE,1286.638,4.581833,1155.06,1289.19,2.715261,1154.992
25.55999,INCLINE,1286.604,4.601833,1155.06,1289.169,2.721157,1154.996
25.57999,INCLINE,1286.569,4.621833,1155.06,1289.148,2.726718,1154.999
25.59999,INCLINE,1286.534,4.641833,1155.06,1289.127,2.731964,1155.003
25.61999,INCLINE,1286.5,4.661833,1155.06,1289.106,2.736919,1155.007
25.63999,INCLINE,1286.465,4.681833,1155.06,1289.085,2.741605,1155.01
25.65999,INCLINE,1286.43,4.701833,1155.06,1289.065,2.746047,1155.014
25.67999,INCLINE,1286.396,4.721833,1155.06,1289.044,2.750272,1155.018
25.69999,INCLINE,1286.361,4.741833,1155.06,1289.024,2.754302,1155.021
25.71999,INCLINE,1286.326,4.761833,1155.06,1289.003,2.758157,1155.025
25.73999,INCLINE,1286.292,4.781833,1155.06,1288.983,2.761858,1155.029
25.75999,INCLINE,1286.257,4.801833,1155.06,1288.962,2.765427,1155.033
25.77999,INCLINE,1286.223,4.821833,1155.06,1288.941,2.768882,1155.036
25.79999,INCLINE,1286.188,4.841833,1155.06,1288.92,2.772235,1155.04
25.81999,INCLINE,1286.153,4.861833,1155.06,1288.899,2.775501,1155.044
25.83999,INCLINE,1286.119,4.881833,1155.06,1288.878,2.778689,1155.048
25.85999,INCLINE,1286.084,4.901833,1155.06,1288.856,2.781815,1155.052
25.87999,INCLINE,1286.049,4.921833,1155.06,1288.834,2.784898,1155.055
25.89999,INCLINE,1286.015,4.941833,1155.06,1288.812,2.78796,1155.059
25.91999,INCLINE,1285.98,4.961833,1155.06,1288.79,2.791034,1155.063
25.93999,INCLINE,1285.945,4.981833,1155.06,1288.767,2.794155,1155.067
25.95999,INCLINE,1285.911,5.001832,1155.06,1288.745,2.797369,1155.07
25.97999,INCLINE,1285.876,5.021832,1155.06,1288.721,2.800722,1155.074
25.99999,INCLINE,1285.841,5.041832,1155.06,1288.698,2.804253,1155.078
26.01999,INCLINE,1285.807,5.061832,1155.06,1288.674,2.807996,1155.082
26.03999,INCLINE,1285.772,5.081832,1155.06,1288.65,2.811976,1155.085
26.05999,INCLINE,1285.738,5.101832,1155.06,1288.625,2.816222,1155.089
26.07999,INCLINE,1285.703,5.121832,1155.06,1288.6,2.82076,1155.092
26.09999,INCLINE,1285.668,5.141832,1155.06,1288.574,2.825618,1155.096
26.11999,INCLINE,1285.634,5.161832,1155.06,1288.549,2.830827,1155.099
26.13999,INCLINE,1285.599,5.181832,1155.06,1288.523,2.836412,1155.102
26.15999,INCLINE,1285.564,5.201832,1155.06,1288.496,2.842391,1155.105
26.17999,INCLINE,1285.53,5.221832,1155.06,1288.469,2.848772,1155.109
26.19999,INCLINE,1285.495,5.241832,1155.06,1288.442,2.855559,1155.111
26.21999,INCLINE,1285.46,5.261832,1155.06,1288.414,2.862745,1155.114
26.23999,INCLINE,1285.426,5.281832,1155.06,1288.386,2.870308,1155.117
26.25999,INCLINE,1285.391,5.301832,1155.06,1288.358,2.878215,1155.12
26.27999,INCLINE,1285.391,5.301836,1155.06,1288.33,2.886423,1155.122
